P3b_base_offer,P3b_base_offer_s
5.001443166747276,0.9402000444376233
-4.7252725143916905,-0.8882838972456605
0.3595756880607869,0.06759510537701642
-3.9806181436466677,-0.74829948692185555
7.777559480220079,1.4620703515211368
7.620467115793791,1.4325392255860472
-8.85158380064085,-1.6639716188394307
3.9527562662167472,0.7430618509987099
NA,NA
2.721279146816685,0.5115617011855789
12.484584759136455,2.346924028521805
-2.9477581413048837,-0.5541365248080328
15.45404657971114,2.90514053575363
-2.140260884055832,-0.4023385473369473
8.712252136074627,1.6377792513868326
7.428142186932253,1.3963848796036094
-3.1369208263447055,-0.589696414014181
8.188973510884162,1.5394103266076073
16.190257633554026,3.043537722817683
3.482970647095806,0.6547488490815206
16.534102262386845,3.108175613228523
-3.022074474147521,-0.5681069363695682
-4.444574552480545,-0.8355166803717263
10.556115505281939,1.9843992896173341
18.62012127722924,3.5003174621037303
14.403608117310537,2.707673073643021
NA,NA
3.351146020315743,0.6299676977569131
NA,NA
2.3693900113097497,0.44541155815478123
2.318030280817507,0.4357566607019495
14.712353688695261,2.7657128414176135
4.010765573183695,0.7539667740718617
14.422579597203681,2.711239441518032
1.1883376667545074,0.22339054745594905
10.158874645710199,1.9097236687275563
NA,NA
4.138534805927839,0.7779855691073618
7.304172300868667,1.3730803076031013
21.62692117002275,4.065552994842585
-0.5875373393788079,-0.11044864735551463
7.163685416159116,1.3466707752255243
11.665991944173973,2.193040244313059
7.945601866239061,1.4936599254770881
0.687262760243482,0.12919560538393224
-9.812895146035071,-1.8446844530204194
-6.238838188233268,-1.1728126755123955
-3.025182821022657,-0.568691261287936
0.38008133806107175,0.07144987537013997
7.452610649922345,1.4009846019684575
12.447754035120209,2.340000377247114
11.516661049843663,2.1649681641545278
14.336392815916074,2.695037554803553
13.989595900608434,2.629844676605733
4.730708196273901,0.8893057279806734
9.97216911221544,1.8746256889973003
1.8036089424781192,0.3390527796337767
13.457524785433586,2.5298228890030336
8.346444672888351,1.5690126610894508
3.5121569312715697,0.6602354545999971
7.888178770786358,1.4828652018150599
11.19238925678138,2.104009687954286
-2.0492379554169666,-0.3852275338358659
7.803546020305819,1.4669554507472633
5.443216866838435,1.0232472047489962
6.288028135634182,1.1820596846636164
-8.655586242562988,-1.6271268708995443
-2.5577307655755432,-0.4808169360879826
5.895364256931676,1.1082444709549606
5.072502985366478,0.9535582777307059
16.053847547125898,3.0178945704223565
-2.7803081415878195,-0.522658311035296
7.505069273143179,1.410846075594967
10.694831246724352,2.0104758722996032
3.078251675949949,0.5786674497794156
12.939095934745339,2.4323656527206032
19.584938336938826,3.681689320619336
9.988693113128344,1.877731965700771
6.525430880482825,1.2266880176896362
16.400047377130637,3.0829752050917376
18.142912840967377,3.410609076339705
15.010522274739213,2.8217642866709136
6.852865673719595,1.2882410928497103
3.5655816296488045,0.6702785365892723
5.05522553635373,0.9503103635211521
14.054956673685874,2.642131570548757
2.463887039225342,0.4631756528137324
3.9599662959435955,0.7444172338439353
NA,NA
5.150710768884876,0.9682602265658432
-3.4547316824230885,-0.6494403261302484
5.83098372924203,1.0961418491762773
NA,NA
NA,NA
2.179923263080418,0.4097945094019266
1.6620774004753265,0.312446866571509
NA,NA
-1.8924504422127373,-0.3557537155863723
4.061807390966763,0.7635619084656466
-2.553966799762307,-0.4801093641518672
-3.8151775162098542,-0.7171990065041121
-3.4279045444778684,-0.6443972064851172
NA,NA
-1.818114390627274,-0.341779597182179
-0.07126346871463794,-0.013396516608996469
NA,NA
NA,NA
1.3021314881659214,0.24478216431147348
-5.2772940056481294,-0.9920560712574605
-1.5184928579105892,-0.2854550186589956
-3.303003662398292,-0.6209176205003606
0.16793655159643903,0.031569678592661216
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.09540952540209731,-0.01793563118326187
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-7.73937988391353,-1.4548931314773923
NA,NA
NA,NA
NA,NA
4.3364094439796945,0.8151831813338398
NA,NA
-10.991393766130011,-2.066225399911465
NA,NA
NA,NA
-5.86890857051851,-1.1032711789046457
NA,NA
5.945792177108944,1.1177242013469386
NA,NA
-3.7128453057435236,-0.697962009177515
-3.408300643141071,-0.6407119523907486
-8.695523018486176,-1.634634415671286
NA,NA
NA,NA
NA,NA
NA,NA
-3.3779958081638646,-0.6350150752610271
NA,NA
NA,NA
NA,NA
NA,NA
2.3606454985268,0.44376771436149837
NA,NA
NA,NA
NA,NA
NA,NA
1.3393396386920684,0.251776766391672
NA,NA
-1.1986008960732983,-0.2253198883161545
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.44268283779008516,0.08321806524349584
3.8136574460854495,0.7169132549818283
-3.244235863172346,-0.6098701116910842
NA,NA
NA,NA
-0.5615846178763442,-0.1055699055411269
NA,NA
NA,NA
-11.029261034721147,-2.073343906795403
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-4.20476772200549,-0.7904364135063277
2.2043867170505433,0.41439329014239995
-0.9588824278695715,-0.18025623229859694
NA,NA
NA,NA
NA,NA
NA,NA
0.3534797398270004,0.0664491539767483
5.0245350579829475,0.9445409909288832
3.254024381103615,0.6117102135751057
-2.261935290870671,-0.4252116019494288
-6.222718108805517,-1.1697823302922243
NA,NA
NA,NA
NA,NA
-3.3364904166892586,-0.6272126531184988
NA,NA
NA,NA
NA,NA
-4.376938474888448,-0.8228020616031932
2.9271782678194964,0.5502678018573998
NA,NA
2.295108150335339,0.4314476268132459
1.9478525839497647,0.36616852874858385
NA,NA
NA,NA
-5.72189751016183,-1.0756351944753626
-0.4994063453914391,-0.0938812763586459
-4.084641058070895,-0.7678543124998889
NA,NA
4.793290620418783,0.901070331916041
NA,NA
4.290616463232372,0.8065747535064842
0.5488532145652505,0.10317658314201857
-2.5104481983531475,-0.4719284872300236
NA,NA
1.5537253838477447,0.2920782314692507
3.090929077559461,0.5810506206281546
NA,NA
NA,NA
NA,NA
5.045872142519802,0.9485520587668823
NA,NA
NA,NA
NA,NA
NA,NA
3.925062756627643,0.7378558658303843
NA,NA
NA,NA
NA,NA
1.7277338009203473,0.3247893342469279
-2.9370515379558007,-0.552123835948243
NA,NA
2.6751634121230907,0.5028926002155903
1.5715008661042278,0.2954197688316186
1.3813310417082783,0.2596705517783237
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-3.491834995422202,-0.6564152202493067
-1.947502435888681,-0.3661027059027342
-1.9107182762404489,-0.35918780806568434
2.687497176654223,0.505211172190446
-0.9452867293185166,-0.17770043471064284
-0.12254214304783895,-0.02303617665898423
-3.518194569014013,-0.6613704444588212
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-11.09945332468384,-2.0865390570634053
-6.612695921493901,-1.2430926018668516
NA,NA
NA,NA
NA,NA
NA,NA
3.697676400453913,0.6951104711410173
NA,NA
-1.0527273963138255,-0.1978977490688291
10.726556439538383,2.01643975646245
4.556807517513322,0.8566148784703783
6.825207942411717,1.2830418334884124
6.4139007736390665,1.2057219469147418
9.953615429352762,1.8711378610103804
-2.556357266305066,-0.48055873779759245
6.846619251891971,1.28706685455806
8.205830160017229,1.5425791364362085
-3.9202660087754744,-0.7369541455881651
5.6224766627476654,1.056945491915448
9.323042298182845,1.752599098061145
8.509208783396236,1.5996099944651068
-3.341295772592744,-0.6281159915517003
0.8906763398837453,0.16743445969873036
1.7789592693063119,0.3344189923370236
NA,NA
1.588171120807011,0.29855353916345995
9.76692716935753,1.8360431284518868
8.843925973911666,1.6625320565389046
13.389026976053914,2.516946276938174
9.36719821786094,1.7608997817357193
6.3149052433297035,1.1871121979097319
5.467409783744563,1.02779512837661
0.912612227058659,0.1715580938997055
-0.06497055240725684,-0.012213538017701217
4.165455602831207,0.7830462953019781
7.317776662789596,1.375637733781138
0.9544681560284355,0.17942641209614227
4.551991919574017,0.8557096146803924
8.468627145114459,1.5919812247592835
15.850106835154712,2.9795942198910033
2.2817138121856586,0.4289296821113505
0.9281402770554027,0.17447714602330744
1.9350393824245677,0.36375982945085433
-2.3985941526932746,-0.4509015205738504
-2.865804233935972,-0.5387303580715227
3.0203441893593923,0.5677816674860778
-1.9285962015889688,-0.36254860326953403
13.538742855489254,2.545090728810387
0.9496894542417593,0.17852808425707795
-8.4390153218366,-1.5864146239535746
9.710057840603922,1.8253525050380746
-6.164760363665927,-1.1588871001078562
-2.6293534593268606,-0.49428098188489317
9.209723086559938,1.7312967010826377
0.3184996317795271,0.05987339213278109
3.5075751278151035,0.6593741408411974
3.8480812468752266,0.7233844389887656
7.079766966861983,1.3308953026013668
12.828643994993634,2.4116022619950597
10.062628629592558,1.8916307892098225
3.8808137455877536,0.7295376823063513
4.864152041446004,0.9143912692890104
8.579690419729385,1.6128595377275488
0.7346668909417672,0.13810690644307047
13.573768321143257,2.5516750172380323
4.991047388640129,0.9382457862940364
-11.990810307329037,-2.2541014679020823
0.24024709829232765,0.0451630309411992
-0.4357125224255853,-0.08190774528244565
9.326750595007713,1.7532962050207341
4.805440203713046,0.9033542804429607
3.1707256641171666,0.5960512417941286
12.067441020434101,2.2685069499728754
-0.49267403409712845,-0.09261569777121684
-10.896119939324757,-2.048315278130695
0.7724739823956042,0.14521410088272507
NA,NA
0.6866419082414359,0.12907889405473152
-3.75290345975767,-0.7054923713007107
NA,NA
-6.898860690396848,-1.2968875005528668
3.2601897056186053,0.6128692067276232
3.735099512529818,0.7021454829293533
8.176004950822227,1.536972422118841
9.492479369834893,1.7844508530417462
NA,NA
NA,NA
8.936200537035862,1.6798783594873503
6.7067735903406795,1.2607778629967614
0.906817353783667,0.17046874030135176
-3.3071887916430005,-0.6217043651599847
1.1541402558237315,0.21696192151643295
-3.208460508018939,-0.6031448547235277
3.5133842120578302,0.660466165898978
-4.271331467007597,-0.802949449028756
1.7759519510681276,0.33385365936273775
6.42002852095084,1.2068738760885325
13.556953065047662,2.548513988710622
5.830213168024914,1.0959969946480101
-1.2224637596640322,-0.2298057666237567
11.840099055449633,2.225769900194512
1.2373242871390864,0.2325993340255231
6.953888879569455,1.3072320159618172
6.209731792755838,1.1673410879307862
2.894975726210719,0.5442141829233936
5.538364752553817,1.0411336513995393
-0.8219801620269815,-0.15452055718694202
-1.3795413761140987,-0.2593341201494764
10.141036562777849,1.9063703633301894
13.932611404988501,2.6191324034621877
-5.639090376985777,-1.0600686334456366
12.233444540128888,2.299713246113864
-3.7128180695834776,-0.6979568891675436
18.802142327361636,3.5345348257160736
1.51452456748915,0.28470903660817787
-2.0973091092251708,-0.39426422573454345
0.043033989622878466,0.008089776811774184
1.4186817802948402,0.2666919583819905
2.254819702339203,0.4238739727031413
11.587899482664135,2.178359974372184
5.576697266884148,1.0483396178526623
13.958368490917815,2.6239743685766435
1.0028163862942407,0.18851519042049017
-9.303748506007508,-1.7489721400700542
3.4872357930346496,0.6555506357393988
2.684407809070415,0.5046304151083918
-2.1046162719560217,-0.3956378682003694
-5.452641192520969,-1.02501884368002
14.88687996607636,2.798521294553743
9.521107317406633,1.7898324992350017
8.295043264263207,1.5593499287415498
-0.3009484329782814,-0.05657401686394308
5.1114974891570295,0.960888688768955
0.16510764464529024,0.031037884397964854
4.470821815081354,0.840450791715372
-1.7804749559962916,-0.3347039198360997
3.0532095071851897,0.5739598789042769
2.0115691601685506,0.37814633711209994
-5.849409208612309,-1.099605576733535
-2.149523807015891,-0.40407984485614584
-0.6158640071077064,-0.11577365723157425
0.02194419100188603,0.004125195202115845
-2.130681187909924,-0.4005377009728489
-1.632532618275533,-0.3068928685331365
-5.541608112798486,-1.0417433569074293
5.763595656405927,1.0834738517677864
10.879121919562005,2.045119892638254
-0.6153275630912847,-0.11567281340085128
11.58937211918541,2.178636809053012
-1.5424377780985863,-0.28995632243757113
0.019499679262646348,0.0036656618296000525
8.904724158158837,1.6739612487990443
7.893617349117994,1.4838875770412903
2.2357380678773753,0.4202868973389278
3.3449822213511085,0.6288089913861231
3.8213136540296384,0.7183525129738434
2.7792819424765183,0.5224654002257797
6.52046613600105,1.2257547164750144
10.17237152521809,1.9122608897435736
-5.754857284341835,-1.0818311623421428
8.247533891399701,1.5504188436550583
-2.6417482689162717,-0.496611029460809
7.624678367408407,1.4333308808789684
3.686818888977998,0.6930694137038343
6.06614633662458,1.1403490682807853
9.982440761919651,1.8765566127699738
1.1694412470733127,0.21983828983117118
5.666496086387585,1.0652205162799229
1.9142129307806803,0.3598447533201791
1.2081072203069925,0.22710694180631152
0.659881584484958,0.1240483345249771
4.8041405255823495,0.9031099594748929
-1.125264191295072,-0.21153363287096064
7.964762468972153,1.497261845750996
8.110882872226648,1.5247303993369938
6.594414744055313,1.2396560010164392
-0.24537379057612282,-0.04612677603483325
7.007955934489663,1.3173958518275461
-0.2543378114483009,-0.04781188422088564
NA,NA
-9.397720538555747,-1.7666375430811632
3.8111198207663577,0.7164362175831753
0.046957690520729324,0.008827376667561115
12.775645808180172,2.4016393581019546
-1.1692977231927217,-0.21981130938684532
-2.0293928915883104,-0.3814969446296099
NA,NA
-0.844879134285988,-0.1588252376596976
3.00237053345268,0.564402876301455
-6.225612528249622,-1.170326439902039
0.02568045269697908,0.0048275591588059046
1.4388664578227326,0.2704863901241842
-4.190665625535573,-0.7877854203258327
-0.5192468448132888,-0.09761100752146534
-3.5358299871140884,-0.6646856517557084
-1.8728716197011333,-0.35207317595376497
-0.9173454551141348,-0.17244787332530798
-2.3470857535364726,-0.4412186755306203
2.9342765070433314,0.5516021696810811
-2.432238435138586,-0.45722616624021833
-3.1484870076932645,-0.5918706912888264
5.642861394429734,1.0607775309878413
1.598443583117591,0.3004846156945509
-6.752752212255986,-1.2694211887182985
2.6602887445501984,0.5000963746769278
2.0423471614107904,0.3839321627569957
2.4588806761801245,0.46223452790225106
-0.244723090844798,-0.04600445375786034
5.252850811122399,0.9874610990038349
-0.9719469371071965,-0.18271217386511068
-7.078424612419007,-1.330642959094731
-3.6691466536083155,-0.6897472852849097
-0.6503240450295723,-0.1222516533029625
-0.7678064918549111,-0.14433667917313764
0.18137140012449682,0.034095238668415837
-8.644030311115914,-1.6249545204603164
-3.6825654658106055,-0.6922698307599386
-3.348055606008404,-0.6293867439057509
2.3110108397383655,0.43443710580659156
-6.586703015412722,-1.2382063059242983
-7.196595293854674,-1.352857363264257
-6.179084945130679,-1.1615799172969534
2.2134107927088107,0.41608968777245225
-8.509984463916885,-1.5997558113494876
1.580965929294212,0.29719906583353084
-0.39722625071111706,-0.07467287463215803
-1.036837133625781,-0.19491060612081845
2.163977216272615,0.40679687983432894
-1.0841139783963767,-0.20379797923938434
3.8686940275877713,0.7272593480291739
5.620481248150269,1.0565703824059334
2.858876640802353,0.5374280692810833
-1.492168568952216,-0.28050642745775883
-0.45091036105787174,-0.08476472237506441
-2.079397904047639,-0.39089717439707944
0.8568861499366661,0.16108238550122206
-6.300352020644479,-1.184376399429339
-11.904011090662744,-2.2377844520636567
-2.896178600027536,-0.5444403060599202
2.3876282232594934,0.44884008210555204
0.02324236055887823,0.004369232579824451
-7.964048842202044,-1.4971276940874465
1.8503893854510454,0.34784683628814067
-5.4471800958732555,-1.0239922353312547
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
2.5910260504349654,0.4870759751814431
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
8.93304743791206,1.679285621783956
NA,NA
NA,NA
8.714762147913376,1.6382510978446754
NA,NA
NA,NA
NA,NA
6.194877330103579,1.1645486606292812
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
6.252644052739359,1.175407981305017
NA,NA
NA,NA
NA,NA
NA,NA
-6.197637674585502,-1.165067566056783
3.0845736718539976,0.579855894920498
NA,NA
4.137838254444198,0.777854627354344
-11.269447763177256,-2.1184955890676678
4.868392705422464,0.91518845368683
3.0621529267966334,0.5756411143468806
-6.332289221468899,-1.1903801380770103
3.912521987313198,0.7354983799060982
1.8811292715308567,0.3536254968256436
9.435628462607662,1.7737636926123848
1.3355319334690772,0.2510609720698123
1.1408344829827546,0.21446062583051206
NA,NA
10.888762793752054,2.0469322396028597
9.884712211009528,1.858185037837477
-3.0519390293728144,-0.573721047179947
-2.465964904452105,-0.46356626186664074
3.636025898086114,0.6835210552197916
0.47675402135691713,0.08962296223733916
-0.8811265362638774,-0.16563923270355693
NA,NA
0.2977357217700531,0.05597007293815297
-7.2374377578077835,-1.360535164479507
7.691263378960494,1.4458479142097433
8.586257382519543,1.6140940331524247
6.3526357483024345,1.1942049951823013
3.2160341755771595,0.6045685962991869
4.411892157379124,0.8293728558190486
10.731983331156274,2.017459934753033
1.9466160841102504,0.3659360843989634
5.376280336835318,1.01066409095859
NA,NA
-3.8836207586754528,-0.7300653607667081
NA,NA
10.960577410310506,2.0604323641525983
12.324978241369957,2.3169202775856146
-5.31141372208794,-0.998470091739827
1.2381197452684864,0.23274886881851697
1.112521447452406,0.20913817861352008
-7.657589669099284,-1.439517736608529
0.28513892472446767,0.053602054598811594
-5.300053226144778,-0.9963344803903651
NA,NA
-1.7118231878320997,-0.3217983657136737
4.989328747253037,0.9379227062040216
-6.107897266327507,-1.1481976481113012
7.0182340473260005,1.3193279905769593
7.8475116176240975,1.4752203565302986
2.6987638128295335,0.50732913924106
0.9734424269168327,0.18299330463848912
4.881392435246768,0.9176322176467506
3.667049747041116,0.6893530967313397
0.9256016883792151,0.1739999275272483
-1.1254619676120476,-0.21157081200022587
-2.551452533689638,-0.4796367179586708
NA,NA
-0.6961226879269169,-0.13086114553383604
4.36497336154338,0.8205527907980128
2.631761099688916,0.494733583963918
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
5.355099171180692,1.006682333648595
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.8213167492367535,-0.15439584503605727
NA,NA
NA,NA
NA,NA
NA,NA
-0.5294618481216539,-0.0995312825789347
