P3a_base_offer,P3a_base_offer_s
-2.477716268437604,-0.5183656042987286
-7.056800494406166,-1.4763605903129007
-0.5574104973973913,-0.11661643143185829
0.39763693092313285,0.08319003697684776
4.219913366288981,0.8828524759148613
4.20280989637495,0.8792742411385353
5.827650790839559,1.219208899064298
-0.7806249952246435,-0.16331536929185103
-0.4839075074489746,-0.10123879425534639
NA,NA
-0.0306948890857812,-0.006421709754469455
-2.426925146005168,-0.5077395406093206
1.812722875399308,0.3792416430816821
-0.46022896499592925,-0.09628498169660424
-0.4875776647486621,-0.1020066316912783
1.6022376884545924,0.33520581762563434
-5.0197081977739515,-1.0501783866411671
3.283534334418881,0.6869516421950755
2.6318424598745898,0.5506105055330712
-5.027233456385632,-1.0517527538427063
-0.0367539932496018,-0.007689341255056223
2.4776137733976875,0.5183441612045451
-2.8185741765652264,-0.5896768427069874
-0.4226055119124552,-0.08841373984302514
-2.449819047083147,-0.5125291975277558
-6.063695176119606,-1.2685919910573813
0.009486174593783075,0.001984612479010908
2.947569004954615,0.6166639852709909
-6.480006802626627,-1.35568898057143
-1.2140312183886353,-0.2539887371988632
-3.546326863915763,-0.7419307413329045
-7.120641644013425,-1.489716863796208
0.7208719252311211,0.15081436720761
-7.587869312748727,-1.5874660516004209
-0.2919697883813125,-0.06108330389527904
3.106574789516938,0.6499297512715573
0.0598278016876429,0.012516636779898713
-2.7576825631244315,-0.5769376447608618
1.201814396382413,0.25143284312715874
-4.635688072019516,-0.9698371356733569
6.260654880484152,1.309798136198369
0.6735223705238768,0.14090831749087887
-1.1780611180450715,-0.2464633949961279
-0.17234608322537193,-0.03605670379521451
-1.2883673730898753,-0.26954068164214295
-6.424535087363911,-1.3440836851750462
-4.442145365897256,-0.929345864297906
-3.338779742547259,-0.6985095916398901
-9.027414554185752,-1.8886348127287511
0.8180923110629535,0.17115394550954843
2.227164453946623,0.46594739791198264
2.236659524835187,0.4679338715941017
2.0517062437302793,0.4292396027836403
-3.5352172482515583,-0.7396064870546156
3.1936238035363043,0.6681413662698359
1.940783161015974,0.4060332689776569
-4.43380608201415,-0.9276011940204612
-1.0363175398566657,-0.21680907319219156
NA,NA
-6.55817171473263,-1.3720419433440139
-4.095500931760503,-0.8568240207490494
-0.13597757786408893,-0.028448010863262777
-3.273594630224009,-0.6848721463152772
0.9181002097204328,0.19207670227657722
-1.791153438182858,-0.37472907862887694
-3.508991941216712,-0.734119863221932
-4.179762697606865,-0.8744525126504931
6.6991233483137975,1.4015305815908248
-4.608890981658672,-0.964230888454782
-7.2475445804124075,-1.5162663594554597
-2.979676954007397,-0.6233813227747048
-0.9490378845402867,-0.1985492054876506
-8.585013817516673,-1.7960796932718017
-5.728446551780734,-1.198454276759965
1.1203213786789115,0.23438360391195182
1.4300339764782175,0.29917889946788817
-2.6968494624605714,-0.5642106883338163
-0.2893561934058865,-0.06053651096499605
-6.49121958496256,-1.3580348184566942
3.6913428775914428,0.7722696927776508
-1.7303733708399038,-0.36201321735820163
-0.6698154397826229,-0.14013278664488926
-2.9530688309115876,-0.6178146095947039
4.769019163482849,0.997731472356944
NA,NA
-1.5100911395500103,-0.3159277420382766
-4.562658403618261,-0.9545585225913097
-2.120229812406631,-0.4435754900432501
-0.7806547669732633,-0.16332159787042597
NA,NA
-6.252415072461784,-1.3080742773694833
6.219892869393031,1.3012702733511012
-6.066037002096159,-1.2690819269120075
-8.472572991060506,-1.77255583071487
NA,NA
-4.088596891280678,-0.8553796192406862
2.3862602521248886,0.4992319957550072
1.6221973852396736,0.3393816066041449
1.975640281902419,0.413325763587546
-3.9495154446632497,-0.8262822447588024
-8.660128468817307,-1.811794507800462
-16.03661585966746,-3.3550371270900174
-4.9740836699213835,-1.0406332315915723
-5.380680218412437,-1.1256977195029532
-3.304743353432665,-0.6913888031798545
-5.24033387336673,-1.0963357143018446
-4.894619534942321,-1.0240084570468775
-8.726768282602231,-1.8257362927348442
-14.036984188556671,-2.936692099947809
-3.3706638698248814,-0.7051801031566202
-6.192761283697974,-1.2955940460148414
-16.963381515079075,-3.5489267362960306
-10.94214537113077,-2.289217643635767
0.44272032744302936,0.09262198137603911
0.7390215996346282,0.1546114795161681
-0.06594915444031359,-0.013797291372672046
-2.325532687193093,-0.48652711856852027
-10.379102279278968,-2.1714228112443945
-4.063234398601473,-0.8500735056990948
2.824281457874361,0.5908708689812622
-6.414352971396099,-1.3419534740754422
1.097804917873194,0.22967291166647352
-13.975589688883888,-2.923847692648676
-12.890051370954348,-2.696741089148106
-4.6012972072192415,-0.9626421869854704
-0.4852212568807106,-0.10151364514394647
NA,NA
0.020456399236702297,0.004279704616378787
-10.180344281035165,-2.1298404431656546
NA,NA
-2.1363394410706436,-0.44694580225527536
6.198050118204621,1.2967005285972084
4.459862811550912,0.9330525495789769
-18.21223122994105,-3.8101998874510397
-2.2637587595953503,-0.47360333075753663
2.8750588182287498,0.6014940534919707
1.0565493303221754,0.22104178717332562
2.0731532964860606,0.43372656305580565
3.180702167147926,0.6654380172462555
-1.6865787671322727,-0.352850902647226
3.2080819664481615,0.6711661736096934
-4.826856574487562,-1.0098316974264745
-5.717884176716002,-1.196244511258158
0.4511718535433627,0.09439013396479712
NA,NA
-0.03219926871773274,-0.006736442586047057
-0.07683807650580987,-0.016075374113034408
2.957858432367858,0.6188166471099983
NA,NA
-3.380150438460211,-0.7071647980734739
-2.3482879732661726,-0.4912877756972319
NA,NA
5.050562853578788,1.056633521357536
-1.8200580014640257,-0.38077623245479963
-3.8286490542565783,-0.8009956611815522
-3.2060608264278723,-0.6707433287983905
2.6689601278346444,0.5583759315535437
-4.3157850038190375,-0.9029098811781014
-7.245560924620788,-1.5158513567587257
-3.3146911552879543,-0.6934699931796331
NA,NA
-1.5947112289329783,-0.33363119918047573
-9.811041427395411,-2.0525782080442254
-9.455791673939675,-1.9782560366669606
NA,NA
NA,NA
-13.330362612671323,-2.7888590631871866
-4.825623519038361,-1.0095737286101087
-0.04864223731896749,-0.010176493193947691
-6.175097479754024,-1.2918985831717962
NA,NA
-5.918095123470865,-1.238130852210041
-2.501686332972151,-0.5233804064961428
7.104059454135389,1.486247686559807
NA,NA
NA,NA
1.9162445885491455,0.40089952864288614
6.020319421301699,1.2595173041594032
6.55077395717096,1.3704942507701063
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.7343598741236039,-0.15363619506072854
NA,NA
0.9917321677568057,0.2074813210012592
NA,NA
-6.252659405918999,-1.3081253946268598
-2.0753485002842114,-0.43418582393158983
-5.057210035493805,-1.058024185217702
NA,NA
NA,NA
-3.601607022359967,-0.753495960927531
-10.05588359673818,-2.1038018936154583
1.866330514906181,0.39045695324531576
NA,NA
-3.230535681816853,-0.6758637388168601
-2.475591831000315,-0.5179211485270959
-7.795480595226917,-1.6309006245061004
0.7021898884864317,0.14690587881850214
-1.612878013324872,-0.3374318910875466
1.7104699892752493,0.35784921014568244
6.1584489921314844,1.2884155357151317
-3.7137554032676334,-0.7769586406462965
-0.4127319730479373,-0.08634808648098778
0.23312519503524534,0.04877236515781755
-4.352210118907711,-0.9105304174901535
1.4408788752152275,0.30144777204179013
-1.3577445580686132,-0.28405515485853167
-10.096652579100596,-2.1123312149296636
3.3315835865467993,0.697004076338835
0.052287301309406745,0.010939080832484304
-2.2677316704780486,-0.47443450758628364
NA,NA
-2.3720465215957827,-0.4962583263688408
-0.9780056120351786,-0.20460957396459456
1.0708001250142438,0.22402321079167614
1.3401378463669162,0.2803716363430243
-0.6451911509668249,-0.13498111350336506
-0.12665869856822407,-0.02649839840798598
-5.086767027184575,-1.064207834271554
-2.8987691302706176,-0.60645451259952
-3.7716210449518015,-0.7890647718857149
3.586094419020228,0.7502505530061788
-1.1026568201898288,-0.2306879832097325
-3.0837484502240033,-0.6451542290246249
8.020275298080717,1.6779301587075455
5.75928535079687,1.204906094061034
-4.57184000129708,-0.956479414216326
2.7471099416642555,0.5747257355999789
1.355100565486484,0.28350200241325146
-5.337401080064269,-1.1166432458373614
5.017480907274617,1.049712412873168
-2.5837184088092506,-0.5405424226256131
-3.2863891066217588,-0.6875488920646149
-3.6545543524415955,-0.7645731270677342
-1.4773820492340666,-0.3090846391440225
-5.929618409689153,-1.240541650936328
-5.239263862531321,-1.0961118562191545
NA,NA
-3.896095171311172,-0.8151061336638002
-2.8548908011522145,-0.5972746816080473
1.565312213257162,0.3274806004534504
-4.969730896163318,-1.039722583254546
0.40128933518297144,0.0839541602807999
NA,NA
-5.166071273447532,-1.0807991583312193
NA,NA
-4.980104269955902,-1.0418928076031153
-4.140392560553689,-0.8662158452221591
-0.6850862092841513,-0.14332760025676336
7.0041255599964,1.4653404123552638
-4.88221272877521,-1.0214128161907567
-2.444404657746458,-0.5113964474884662
5.27678704460255,1.1039621202696985
-2.4387171217819885,-0.5102065521583394
-5.868978131399589,-1.2278550350792856
3.678783371322271,0.7696421053739412
4.30174431107783,0.8999724132079863
-1.3051397857815028,-0.27304965559174116
-11.351786932337822,-2.374919181832821
-2.2592104086611005,-0.4726517655155318
-0.7678157923111901,-0.16063554259280602
-0.2229248398632949,-0.04663833821529602
NA,NA
-0.3872489675923458,-0.081016760335777
-5.075121779788864,-1.0617715199201565
0.5733802862248073,0.1199574876058433
1.699348481870903,0.35552246798403775
NA,NA
4.124813861591328,0.8629566093666732
-2.087026329816112,-0.43662895482567654
-6.803214994174325,-1.4233077033687618
-3.084783211025513,-0.6453707124109642
-2.448183496085306,-0.5121870221979341
3.379007372237328,0.7069256559969876
0.3076550416855348,0.06436483209574119
2.142744453040262,0.44828580148862807
3.4846601019354746,0.7290293737525015
-3.9112852969739795,-0.8182840756940796
-4.100800773622726,-0.8579328061917553
6.95648256222614,1.4553729711093149
-0.34739776336070566,-0.07267944834137646
NA,NA
-2.283639328579108,-0.47776256532621725
5.0048862806914585,1.0470774779119456
-9.806119909714907,-2.051548572198096
-5.39740731037998,-1.1291972118566047
2.237968062888572,0.4682076322048026
4.899180952909843,1.0249627560565395
0.6847695527111904,0.14326135220492267
0.346153694830007,0.07241917546674612
NA,NA
-3.25881669644939,-0.6817804393797622
-5.627728706681066,-1.177382991357429
-1.677700537176182,-0.3509934788998354
-2.4260256039816888,-0.50755134648454
1.2012624406201455,0.2513173678865516
-0.6371694551571273,-0.13330288615794084
-2.050079187322408,-0.4288992046158444
3.9526290308125316,0.826933641363962
0.929554624374335,0.1944730923110594
-4.697422343472329,-0.9827526269809063
NA,NA
4.9353389753088255,1.0325274136284555
-5.292075005362017,-1.1071605304825731
-9.362944282703102,-1.958831337124484
0.48498924672862315,0.10146510605808653
-0.937681623974608,-0.1961733503723214
-1.4783333582270684,-0.3092836634904797
-13.917760734028287,-2.9117492366989195
-5.302439306560231,-1.1093288567442132
5.3357564721297885,1.1162991756963807
-0.20067092959562108,-0.0419825744416713
-3.109142372065948,-0.6504669178941277
-8.782349260085159,-1.837364446994258
4.330907604051753,0.9060736961427354
-3.0139301455279606,-0.6305474686921764
NA,NA
NA,NA
-6.7722459136529105,-1.416828629738115
0.7064932933439397,0.1478061986363604
-9.034788962644008,-1.8901776204123848
6.065225309804082,1.268912111921144
-4.696525648102267,-0.9825650284074557
0.9238969798955239,0.19328945060981828
NA,NA
NA,NA
0.8831518212581675,0.18476511348197627
NA,NA
1.312530043449531,0.2745957791050789
1.3321728035500402,0.2787052614293064
-6.04070723493894,-1.263782659910997
-5.589379539844296,-1.1693599221727438
-16.212082936214284,-3.3917467771526053
0.22583443124274105,0.047247056861931064
NA,NA
4.320387021203836,0.9038726740341892
NA,NA
-1.0337744689803288,-0.21627703468222198
0.8692683740865647,0.1818605430214548
0.2061303594387654,0.043124747452285034
NA,NA
1.03855927554994,0.21727806905427827
1.9417020949154782,0.4062255200970425
-2.8964591437945555,-0.6059712379199939
3.944673618492282,0.825269281256486
-1.4189686873788012,-0.2968639187964427
1.3252375340668692,0.2772543264685874
-1.4012051040472255,-0.2931475810036617
-2.732178643933601,-0.5716019432312927
2.395368257499714,0.5011374910573626
NA,NA
-6.854910335686679,-1.4341229396748052
NA,NA
NA,NA
-1.6593119235515286,-0.34714637786765384
-4.876126497364085,-1.020139509370473
-1.3045672361622564,-0.2729298718888401
NA,NA
4.007407051747044,0.8383938082465534
1.8331890365460681,0.3835233899974439
-5.358651659525931,-1.1210891017267803
NA,NA
2.4735320176515314,0.5174902128284099
8.220321309959916e-4,1.7197819934620958e-4
-7.664038468153837,-1.6034014800324226
4.841848390000458,1.0129681507834918
-2.295342735826141,-0.4802110473607595
NA,NA
NA,NA
-4.730606540675378,-0.9896951274824562
-11.552123131588516,-2.416831726989971
NA,NA
-12.885469206674024,-2.695782449780708
NA,NA
-1.0292102258404097,-0.2153221446152966
2.313405508343389,0.48398997883507144
-0.24304850585008453,-0.05084843136148414
-6.5311723818091885,-1.3663933847480179
-2.8992116956650795,-0.6065471021672054
-3.765214840170617,-0.7877245231030106
-0.22217703998567426,-0.04648189022308835
-0.9044306437319352,-0.1892168781214099
3.750226866389728,0.7845888734787527
-1.3235643464657996,-0.2769042771457565
-1.7300285441156786,-0.3619410757996389
-2.894613735249473,-0.6055851580738729
-3.7107659434294327,-0.7763332126361181
1.5948399948887526,0.3336581384403613
NA,NA
4.578991566664126,0.9579756006644653
-3.5360113118745438,-0.7397726139332352
-1.7775914593020246,-0.3718917628846966
0.052380506436780244,0.010958580374377037
1.6224833044226075,0.3394414240545649
-4.878524833970651,-1.020641267872934
-3.938494747026513,-0.8239765931137645
-8.00823552708038,-1.6754113056614122
-1.777511301831756,-0.371874993056753
-7.8284509938233535,-1.6377983959782103
2.0139831895877918,0.4213475232886404
-1.474932569424725,-0.3085721809187765
-0.9361579131249649,-0.19585457323653183
-2.24960994250555,-0.47064324197969953
0.262143063091466,0.05484322359388403
-2.161215175978011,-0.45215008069582646
1.6520017374079259,0.3456170062014403
-1.2069373229539229,-0.252504615937406
4.9277508143666715,1.030939886564763
-2.9748107092553333,-0.6223632506355734
1.3533792579732833,0.2831418858734239
-5.891958154953188,-1.2326627097706544
-1.0476165287983086,-0.219172946451333
-1.6620878528327576,-0.3477271329273372
-0.2870310652907937,-0.06005006848737853
-3.8082895712035763,-0.7967362325010301
-4.024836384914815,-0.8420402172140067
-1.8709783279735388,-0.3914293270639078
-1.6690538898154368,-0.3491845047887129
-6.719729062783428,-1.4058415246027915
-3.247401948752813,-0.679392348110787
NA,NA
1.2315550163494644,0.2576549092441806
-5.502452208921313,-1.1511737646219515
5.364257187704659,1.122261840122534
1.5956646519723454,0.33383066580877757
2.340402233091235,0.48963799177193124
-1.9115294756476457,-0.3999130749558125
-3.3880505667295724,-0.708817592147013
NA,NA
12.578300865705952,2.631519440849602
-1.8950262379315166,-0.39646041538353577
-2.252315680436376,-0.47120931223376905
-4.3639848211299,-0.912993815220795
-1.2281227194089053,-0.2569368348220243
NA,NA
10.324057314770503,2.159906796818326
2.1122186585084997,0.4418994681821378
-1.941996072067155,-0.4062870233635061
3.610539117685209,0.7553646539049729
-0.2671009839367536,-0.05588047538407926
5.946806950349257,1.2441376834521523
1.2319724733786035,0.2577422458645737
NA,NA
0.5109054856857336,0.10688706943592885
-6.3625116893051015,-1.3311077053887532
2.177977210463982,0.4556568834101968
-0.9868410693667828,-0.2064580492066128
7.882916389479716,1.6491931582003525
-4.219463986625067,-0.8827584607267577
-2.055468250253341,-0.4300266560913753
-1.8284086560561423,-0.38252328161013416
-7.976935430533356,-1.6688629798228618
NA,NA
-3.768102340640811,-0.7883286200874844
-2.3375573139518706,-0.4890428032720844
-9.275554044364641,-1.9405483342305767
-0.6509417544088016,-0.1361842032462283
4.391459081539522,0.9187417338914323
-2.390007991200934,-0.5000160641552738
-3.6063246710236285,-0.7544829451240508
7.360189621419543,1.5398329459515556
-5.9646845490237075,-1.247877874513712
-4.126670387936756,-0.8633450151793983
0.9570989181535939,0.20023566273598972
NA,NA
5.630645892185469,1.1779932987788655
-4.784794448369842,-1.0010318361587234
-2.832442918126342,-0.5925783365914037
-8.620541158929052,-1.8035124054168319
-2.199601110348271,-0.4601808420545345
NA,NA
-12.094819990458587,-2.5303699027620494
-5.410822530697203,-1.1320038240886514
-2.4975960977665252,-0.5225246841234495
-3.2317578012185795,-0.6761194196913295
4.8489885802119455,1.0144619574234746
4.626322666870223,0.967877789495767
-3.6896309124593003,-0.7719115307671067
9.8333947814763,2.057254776561714
NA,NA
-5.871478915214539,-1.228378226669045
6.124857494274361,1.281387823419007
-2.9677944338440687,-0.6208953683401643
-0.19200060616428458,-0.04016864703513082
-3.601431344765135,-0.7534592072347184
-0.8753002957875529,-0.18312248765064634
-4.684188775556783,-0.9799840184372427
3.436331283599486,0.7189184512708182
-4.364974156139005,-0.913200795029735
-1.8496438814922134,-0.386965925267848
NA,NA
-3.304608732809623,-0.6913606390589246
5.593528893989407,1.1702280128804163
8.119360040991257,1.6986597810980841
NA,NA
-5.369762074202299,-1.1234135231672373
1.573528425750426,0.32919952283708687
1.8782757042177642,0.3929560187577144
NA,NA
NA,NA
-6.679023672773425,-1.3973255075109492
4.1186028118679925,0.8616571891771305
-5.86664810648188,-1.2273675681364862
0.49055513018224794,0.10262955033955942
-9.347243409264419,-1.9555465410194026
-0.7346576671902506,-0.15369849665874227
NA,NA
-0.4089991174726229,-0.08556713187342979
2.638078016207308,0.5519150527759186
-1.5855302787908456,-0.3317104430272847
-0.20568168632841355,-0.04303088008298904
2.7504746803884497,0.5754296760972394
NA,NA
NA,NA
-3.8392486581100256,-0.8032132153570688
-0.7628394271309178,-0.15959443204405474
-2.163482977239053,-0.45262452976252715
4.219688360296811,0.8828054021766015
NA,NA
-1.1310885215447182,-0.23663620909895497
-2.5683542552838725,-0.537328072044728
1.4607357619868384,0.30560205203017154
NA,NA
NA,NA
-6.1848409350976965,-1.2939370216247854
NA,NA
2.270652105921828,0.47504549493092607
NA,NA
-4.781959135862999,-1.000438657472484
3.780062758196663,0.7908308715167467
-4.5512741660099065,-0.9521768143697076
5.810334435074538,1.2155861262170875
NA,NA
2.2745257692190353,0.4758559080688165
NA,NA
4.2923244130497595,0.8980016665184017
5.755762524029447,1.2041690797993947
0.8702031070676943,0.18205609948318266
-4.575322524677548,-0.9572079965643523
-0.9533966849082046,-0.19946111465800853
-10.15003242580427,-2.123498868323396
-8.98900061496016,-1.8805981924450554
3.32995219355656,0.6966627709101196
4.654784759877042,0.9738323736541824
NA,NA
-6.510651390124112,-1.3621001666781574
NA,NA
NA,NA
-1.3162113088027885,-0.2753659404684817
9.750578188399992,2.0399286307625286
-2.605612328708586,-0.5451228724388775
10.650658086857034,2.228235284927992
-3.640617020028747,-0.7616572832196997
2.911866001348632,0.6091945226552551
-5.894336157777451,-1.2331602142213154
-6.571731164432648,-1.3748787299556384
-5.214578978088296,-1.0909475058032685
-5.053454927312333,-1.0572385751192046
7.260137892675896,1.5189010194464936
-4.2665113786338935,-0.8926012946702555
-8.14075966813705,-1.7031368194089282
-2.6376114136404873,-0.5518174343663378
4.469716864135634,0.9351141261960977
-2.092225205545417,-0.43771661703842646
-6.331043751271338,-1.3245242652577358
-0.4177893305810479,-0.0874061415243357
-5.294568237451216,-1.1076821421679133
-0.9951024416218408,-0.20818641951110706
-2.759100588058225,-0.5772343112359866
-6.98646671610367,-1.4616459872097067
-3.098503524603115,-0.648241153522168
0.267028323767849,0.05586527407437224
-2.9775882556972406,-0.6229443440231286
0.7565658243290252,0.15828192505971633
0.3997745320904586,0.08363724674616861
3.6025131567510673,0.753685534248416
4.462376900523151,0.9335785247545676
-3.3670251490029557,-0.7044188425789829
2.086674121194002,0.4365552688925594
-0.8893166957051856,-0.18605487329380874
3.0244436232326555,0.6327470043262996
3.292220873031765,0.6887689619966568
-2.5285119556675717,-0.5289926229941884
-0.2746804639045149,-0.0574661862920664
1.716261209835583,0.35906079743823294
-0.1746443508262746,-0.036537526756647995
-0.010934653875107583,-0.0022876503399405744
NA,NA
-1.146459462504006,-0.2398519796859664
1.2739866495044487,0.2665320754645223
-2.9586894474548493,-0.6189905046429358
-5.024700770061463,-1.0512228878957248
-1.2226620342199588,-0.25579439917920616
1.7323241914270653,0.3624213505675703
3.2139657271359465,0.6723971213188095
-0.46843344499667483,-0.09800144951324619
4.627965091132921,0.968221402788497
1.9748186776259293,0.41315387490008726
-0.4944946523848921,-0.10345374188773439
-3.531037908916672,-0.7387321231141214
-2.1602914981512975,-0.45195683709448237
0.12208671804310547,0.025541889594634416
1.2762511008150048,0.26700582368458853
-4.788878575565501,-1.0018862806682818
-3.1556546592236394,-0.6601978019937087
-2.628453541018276,-0.5499015062851549
-0.7740174887802762,-0.16193300597827356
5.120339946312209,1.0712316596923082
6.275983155173146,1.3130049805304798
-4.677895394455021,-0.9786673736141637
NA,NA
-2.3967439629111644,-0.5014253038210869
NA,NA
-2.755186562339465,-0.5764154538337929
-9.169448993181707,-1.9183499858255464
-1.5774905016055951,-0.33002843285842565
-2.3025133229354915,-0.48171121336744227
-0.4354876758401386,-0.09110883079194146
0.7837593537212039,0.16397111170144618
-3.292160399955723,-0.6887563103613564
4.526883578100241,0.9470740340384602
0.7000713438751539,0.1464626558911444
4.489477528082724,0.9392482753070194
-1.1513577434751723,-0.24087675415590384
2.9892125493495,0.625376274620008
NA,NA
-1.9900065280786818,-0.4163313409312984
0.6078588707792935,0.12717078823498315
6.234299542713496,1.3042843084998499
-3.307795640654448,-0.6920273753724691
1.942240174288551,0.40633809224379575
2.9347493774588735,0.6139819776342145
-4.730759286445876,-0.9897270835843863
NA,NA
-1.6150787632896875,-0.33789231228264227
1.734142396689082,0.3628017391864733
0.3659146503255599,0.0765533855728257
-2.2849730632888776,-0.47804159735567553
4.246167919824107,0.8883452184383669
-0.618223472106167,-0.12933917728685312
-5.311156240645796,-1.1111525356143308
3.668030941903384,0.7673925784025115
2.3384702183293284,0.48923379294887503
-0.16595244408973178,-0.034719083884318096
3.6081396137793655,0.7548626511906128
-1.6819321582374727,-0.3518787807548304
-5.4444336933001045,-1.139035650466747
-2.951666964999814,-0.6175213237654268
-0.15850950283877963,-0.03316193838365807
2.78865977856641,0.5834184203067231
NA,NA
1.2202568510980605,0.25529120831013297
7.230762272650997,1.5127553153479938
0.10641035802041497,0.022262221966875516
-0.7835221623184366,-0.1639214886407285
7.808952084681433,1.633719008863038
-1.7716638764687296,-0.3706516470988204
-5.439408702828611,-1.1379843669701124
-1.2127097006783718,-0.25371226110061157
-3.523431835828556,-0.7371408486316934
-0.9552172126429569,-0.1998419891638544
-4.140444831446641,-0.8662267808701819
-4.401423952340458,-0.9208264949031293
0.07704411391194706,0.01611847941362954
3.751319878176631,0.7848175436144905
2.8163395862254643,0.5892093417317602
-4.250411485167634,-0.889233019169104
2.869235541268071,0.6002757596464754
-5.544422687975069,-1.1599544523118805
-3.101455021262583,-0.6488586392161355
2.5285500938304337,0.5290006019190114
2.289222217741319,0.4789305673897171
0.72337205313767,0.15133742157408897
NA,NA
2.097699879815336,0.4388619793514627
NA,NA
3.1395938505516905,0.6568377034631329
-1.7223246401694552,-0.3603293340213676
0.8124262798149398,0.16996854920357662
-1.2176496334787872,-0.2547457495931811
0.765837521463529,0.16022166648581293
2.4042131156903794,0.5029879330629083
-4.783485302456861,-1.0007579483770825
-7.009814698366293,-1.4665306429263003
1.6082688433118164,0.3364676018226423
2.709068161513294,0.5667669751043766
-0.46215856387486887,-0.09668867509026566
-2.555655414016348,-0.5346713342207137
1.9637215147063964,0.41083222587349694
-0.5049604980021508,-0.10564331236317405
-3.0392386646744693,-0.6358422903747085
7.512247485804061,1.5716451303263865
0.12654271625810193,0.02647413362793821
3.6820047566284324,0.7703160547531251
0.28452496588194565,0.0595257648166764
0.24893373738715635,0.052079686788513276
-1.6404108210083925,-0.34319205849440976
1.2821739150428524,0.2682449418255463
NA,NA
-3.9311780151997744,-0.8224458520183562
-5.6177629553195505,-1.175298046122735
NA,NA
0.17275438129390955,0.03614212425990919
NA,NA
2.3109804120941813,0.4834826219198683
NA,NA
-5.6018367763898445,-1.1719661136209265
2.3698977215629484,0.4958087736731887
5.457228497829702,1.1417124648648906
-2.947220332659781,-0.6165910391765907
-5.060704655288331,-1.0587552982691273
1.9631124187573894,0.4107047962748359
0.6658382177091617,0.139300707867427
5.777533305093853,1.2087237676085933
-1.790430355670655,-0.37457780178246375
-1.6539165479230642,-0.34601760570608947
-5.902399208335361,-1.2348470934367384
-2.5124558820221057,-0.5256335150834408
0.35740911778379486,0.0747739342401375
-2.5535410270693117,-0.5342289811226275
-1.779891765688339,-0.37237301238255216
-2.785870674050206,-0.5828349088423914
1.968959484998195,0.41192806710043417
-5.498321708211054,-1.1503096182610446
-0.6506903948355466,-0.13613161604778817
1.9529815425470265,0.40858530509832125
-0.2775125216837558,-0.058058684053349956
-1.6529902628819562,-0.3458238166467031
-0.20421398452741818,-0.04272382065867367
-1.9409591484997912,-0.4060700875026672
0.5308006106309282,0.11104934927248078
0.44414796026022585,0.09292065792646972
-0.9053111137231301,-0.1894010821664277
3.1934288578004475,0.6681005814691466
1.0568553095125957,0.22110580139883057
-3.917210718425405,-0.819523739295001
-2.484307433978926,-0.5197445489149395
2.102999163224983,0.4399706479597227
NA,NA
-3.5528353867902154,-0.7432923961905994
4.942583727148723,1.0340430957157556
-5.055641037989408,-1.057695933613646
-0.047810843605548166,-0.010002556448180376
-1.5783404257189897,-0.3302062463684954
-3.1404937905150776,-0.6570259808413365
0.42679827076072496,0.08929091129390829
3.502215929777271,0.732702246802617
-2.509169516627573,-0.5249459711522071
-1.270844632385609,-0.26587473078657364
0.7324844958260653,0.15324384521144363
2.5477362146476907,0.5330145502626034
3.2819035045241214,0.6866104545721526
4.713740884534394,0.9861666459735832
0.4429137241607532,0.0926624421050295
-0.4444802687870753,-0.09299018053990543
1.8504429007181897,0.38713308891333703
0.5908002079910754,0.12360192760417377
-2.8385952619152763,-0.5938654748511915
6.929328254403339,1.4496919900530152
-3.859529648080481,-0.8074562224179381
-2.2063615588926604,-0.46159520254434666
-1.9441382495564823,-0.40673519054992513
-0.9044369783780228,-0.18921820339932371
-0.556252284271953,-0.11637412045609302
-1.679450668865401,-0.35135962577558577
1.7006571922327083,0.35579626464356284
0.6149980533624896,0.12866438406800038
-0.7507682052979039,-0.15706899913642003
-2.902575421437052,-0.6072508307436753
NA,NA
NA,NA
-0.7349289367446262,-0.15375524924509487
-2.27997613031844,-0.47699618379809555
-3.0025359467194517,-0.6281636764775024
-3.2460036600867492,-0.679099810680815
-0.7597229692443378,-0.15894243463974048
-0.5888726588711142,-0.12319866304272573
5.399821822577053,1.1297023544712237
-2.083964225556184,-0.43598832880027444
-4.2745246039786275,-0.8942777499008716
-0.3700203808847194,-0.07741234974459042
0.505217553484771,0.10569709120875219
1.2424365670772062,0.25993144981928445
NA,NA
-4.157213507412623,-0.8697349730555111
-2.4009803044237197,-0.5023115932466135
-3.9812965787367687,-0.8329312089599
-4.553058149333423,-0.9525500433811701
-0.7724590798079346,-0.16160696961205082
2.787237229696475,0.5831208073742007
-2.220628515175647,-0.4645800073459866
-3.587082223934639,-0.7504572127024123
7.927737984046754,1.6585703307399775
NA,NA
0.5272975840266897,0.11031647742362874
-1.855500290069936,-0.3881911506134949
-1.751952242473037,-0.3665277555951594
-1.6482952944567013,-0.34484157740651145
NA,NA
0.23509852216074553,0.04918520698354201
NA,NA
-3.7354997672824863,-0.7815078017170104
2.597882532135894,0.5435057136372216
-8.211426226288701,-1.7179210437313888
NA,NA
-3.4643614911681246,-0.7247826802263387
2.0930452283373517,0.4378881748618523
0.9080033207643363,0.18996432160896976
-3.2550560743082313,-0.6809936757000087
NA,NA
0.9044817474419768,0.189227569581879
NA,NA
NA,NA
NA,NA
3.6613373061197083,0.7659921958800411
